Brazil	nut	0.001263522325506372
Brazil	triple	0.003298243246372189
CD	aglow	-0.000511551634399765
Harvard	Yale	0.029459467897101826
Harvard	Cambridge	0.01385286682970463
Israel	east	-0.00010237245406616337
Israel	Israeli	0.018143939065840088
Japanese	American	0.018049980127708205
Jerusalem	Israel	-0.00020522341518790883
Jerusalem	wall	0.004139029608312798
Mexico	Brazil	-0.0023562627700147924
Mexico	Puebla	0.0021237044449247643
OPEC	Saudi	0.002604983164952367
Palestinian	Arab	0.02429240484538507
Wednesday	news	0.0013913087169402194
Wednesday	weekday	0.03147577550036982
Yale	Haven	0.0002606894784276678
ability	know-how	0.0
abuse	abuse	0.01890750123352289
abuse	persecution	0.00979131163833879
accepted	accepted	0.02143280794912758
accepted	acknowledged	0.009369143954511463
accepted	believe	0.0010806025863843288
accepted	welcome	0.00045700249738945425
accommodate	accommodate	0.03839232813576852
accommodate	adjust	-0.0003717015679865734
accommodation	accommodation	0.008554011075843287
accommodation	settlement	0.008193594465969923
acronym	form	0.0019382443893933626
activity	activity	0.005687778153024859
activity	inaction	0.004681354817163582
admission	confession	0.0015570696255489613
admission	matriculation	0.04168102110246884
advance	advance	0.011723092239135287
advance	headway	0.0027520212045205003
advance	propose	0.0029011658013471963
advance	recovery	0.0015789485687533007
advance	string	-0.0003982798852246687
advised	inform	0.010881663307689108
advised	murder	-0.0005824092773327792
affect	affect	0.06037356322088484
affect	tense	0.001027136758238208
aged	aged	0.025510252950536095
aged	develop	0.0008453648148985876
aged	old	0.0007542417418105334
aged	worn	0.0011871520331563398
aged	young	0.0077903034279167924
aim	cause	0.002325313145433315
aim	hold	-2.4942051686427087e-05
aim	thing	0.00033972879329091096
airport	airfield	0.04084595290337374
alcohol	chemistry	0.0009546927251876638
alcohol	sterol	0.002819454125400631
aluminum	component	0.0013173900316122034
aluminum	metal	0.021412872455402153
ambush	surprise	0.005558376990215336
animal	herbivore	0.0036204732503503727
announcement	effort	0.0042513794463282404
announcement	news	0.013060403703254158
announcement	production	0.0002255532243714805
announcement	statement	0.005425739789625665
announcement	warning	0.002066404339623795
answering	answering	0.03179114119433251
answering	counter	0.0008359925659948273
answering	react	0.001695377453658038
antecedent	cause	0.0007681552511955897
anxiety	worry	0.02862815236206348
approach	access	0.0032978832211247575
approach	approach	0.010273159937447462
approach	converge	0.001481411137651937
arch	curve	0.0119167476929263
architecture	building	0.04400656176911067
architecture	century	0.0006932455832198365
architecture	urban	0.014266755072547009
arch	shoulder	0.0018420305659964194
area	area	0.008743803266834705
area	space	-0.000778811321818358
arrangement	flower	0.005547456145028682
arrival	hotel	-0.0006762316978017542
artifact	weight	0.00010097129044559224
ash	bone	0.002421110529594997
assignment	document	0.0002916736123738996
assimilation	americanization	0.008355336248404526
assimilation	assimilation	0.07689345298565069
association	association	0.021867872681684813
association	realtor	0.0006277080571939403
astronomer	astrophysicist	0.038820785564358765
asylum	bedlam	0.00473060124226823
asylum	madhouse	-0.0008973926325784708
asylum	shelter	0.010076837541515716
atmosphere	atmosphere	0.021134123884223005
atmosphere	landscape	0.006933070321971889
atmosphere	stp	0.003001099655838507
attempt	activity	2.5315042514831527e-05
attempt	crime	0.0002311024669386143
attempted	initiate	0.0014737272132815057
attempt	give	-0.0004217312929663446
attempt	initiate	-0.00017872805381262272
attempt	peace	0.0023711168220038777
attended	attended	0.0334986616714871
attended	minister	0.0006625645989077016
attitude	guard	-0.0002880855226766667
attitude	respect	0.00781204891887405
automobile	window	-0.0008435634852418526
avenue	approach	0.00024749264774040063
avenue	street	0.023391978985962573
baby	baby	0.021778153786663756
baby	mother	0.012377132435368466
baby	treat	0.000773506752410303
back	lumbar	0.0016539179808037518
back	out	0.0005973785121337516
back	second	0.0015117330611410687
back	side	0.002740246837596405
bank	bank	0.010727719090524168
bank	money	0.01187736772892526
bank	riverbank	0.007389145036991786
base	air	0.00677266058136147
baseball	equipment	0.0008752988119696506
base	build	0.0008719240234039634
base	structure	0.001855624619849821
basketball	ball	0.002606384213854787
basketball	tip-off	0.0
bat	bat	0.018182575507385047
bat	fruit	0.002927664544316326
bats	bat	0.01659231031122392
bats	bats	0.010317114681279969
bats	placental	0.002196914087123388
bat	turn	0.0007624838338969371
beam	beam	0.03995695629026856
beam	shore	0.00029143216694004496
beam	signal	0.015900179484724906
bed	closet	0.014877805762120035
bed	plant	1.344428939414726e-05
bed	platform	0.0010288220548658703
bed	plot	-0.001370560491404527
benchmark	index	0.011227537538367938
benchmark	point	0.002047222533084905
bent	bent	0.005384486443290828
bent	double	0.0030893797441914304
bent	inclination	0.0009445799908940959
bias	experimenter	0.0206411744842269
bias	line	0.00034685076813645733
bigger	bigger	0.00928020180195278
bigger	large	0.00211549083193319
bird	meat	0.007309417963705035
bishop	rabbi	0.005936616888826671
bishop	wine	0.0021810094060111707
bitter	ale	0.008009530120719114
bitter	bitter	0.027834879686770453
bitter	resentful	0.016530244878869428
bitter	taste	0.0038840356136217104
block	area	0.00039602699252859984
block	block	0.011480470023335201
block	close	0.0003236421535399456
blow	blow	0.0056809465964491315
blowing	exhale	0.007373013739011638
blow	insufflate	0.0
blown	blown	0.006178258719798969
blow	swat	0.0015799122888068315
board	deal	0.0007584550459359757
board	directorate	0.01051393948153641
book	open	-0.00011372780060283398
book	paper	0.007001629664038998
book	phrase	0.006977961400434254
book	picture	0.00596608138893865
booster	advertiser	-0.00016054683711328905
booster	advocate	-2.8799551811097734e-05
booster	booster	0.009116500031235788
bootleg	covering	-0.0013648176302907486
bootleg	produce	0.001466011208394102
bootleg	whiskey	0.004247893411774619
bore	cut	0.0008377029666308457
bore	flow	0.0003551953670982771
bore	stuff	-0.0018617405187210518
bound	boundary	0.004692800087277054
bound	line	0.00011015397984253285
bound	skirt	0.0009842136855008842
bound	vault	0.001062948986552781
bow	bow	0.012901960231554899
bow	knot	0.010848352801196576
bowling	ball	0.01177800243400543
bowling	wheel	0.0025952294749311193
bow	yield	0.0010117374651384167
boxing	hit	0.005868356189313502
boxing	round	0.014213903249490616
boy	angstrom	0.0015015515748982126
boy	bat	0.0010966651355747222
branching	bifurcation	0.0005143561032521642
branching	grow	0.0032690982120526135
bread	butter	0.02520561379497717
bread	cover	0.0002420464813383434
bread	money	-0.0037532273829238016
bring	change	0.01167255964541303
bring	return	0.008218381969181626
bronze	nickel	0.007892327303036519
bronze	sculpture	0.0182051182020448
brother	freemason	0.0025000220370552323
brother	monk	0.002454827729364338
buck	bill	0.0005864358335567341
buck	horse	0.0011277651486796961
buffer	zone	0.001820693415761438
bug	defect	0.004431909743536045
bug	insect	0.0118252332729746
burning	burning	0.013136091574373393
burning	change	0.0004037642172198639
burning	important	-0.00041019891107036517
burnt	burnt	0.02173468330148566
burnt	treated	0.0020817785202442863
bury	bury	0.01951317443870053
bury	hide	0.0019294114077925868
bury	lay	0.0032213613673723646
cabbage	steal	0.0002517910601682628
cake	dish	0.016365922176114392
cake	tablet	0.0046356361143966626
calculation	interpolation	0.03667028091390894
camp	camp	0.010390397625746606
camp	gathering	0.004163990229368718
camping	pitch	0.0005512767602378176
capital	assets	0.003188523688268344
capital	primary	1.4738314407476951e-06
capital	seed	0.000577727462608776
car	automobile	0.06175198490318866
card	card	0.058457834822077476
card	playing	-0.0002255268764677655
card	ration	0.0036378421047730852
card	see	0.00012065652383093626
car	limousine	0.02021217989510014
carnivore	predator	0.02413368853019053
carrier	carrier	0.03840406669946679
carrier	traveler	0.0009461423573094726
carrier	vehicle	0.008272136860269634
cash	credit	0.006536351129746911
cast	cast	0.05347137787420172
cast	gathering	-6.784650044211562e-05
cast	give	0.00039876099211888586
cast	shoot	0.0019145101905973004
catching	catch	0.007596219363106739
catching	catching	0.0062997793635101796
catching	discovery	0.000260165907217031
catching	perceive	0.0015145537127577442
catching	playing	0.001052787496388167
category	kind	0.001759653271420894
cat	feline	0.009799809161022046
cat	man	0.009537610512087185
cell	compartment	0.014947851017553731
cell	membrane	0.0391908491086282
cemetery	site	0.014839683697972159
center	center	0.03337105963793728
center	central	0.0014420016753667192
center	fiscal	0.00016650710123017697
center	refer	-8.36053996312319e-06
center	think	-0.0009128497830700232
center	tract	-0.00037699736008643984
century	integer	-0.0004068537279130916
century	nation	0.001909505863434361
century	year	0.00048030109152333273
challenge	litigate	0.01632642181811136
challenge	situation	0.0013111801331236242
championship	contest	0.02104618149978203
championship	tournament	0.0626395061534518
chance	credibility	0.0011818594150535375
chance	fortune	0.008273330414234666
chance	ring	0.0007408849021540564
change	attitude	0.004463531081155844
change	change	0.019904698409300467
change	relation	0.001276755737939789
channels	transmission	0.013798694312507022
channels	transmission	0.01403599711546873
charcoal	fuel	0.025108560615772275
checked	checked	0.006022278757111901
checked	examine	0.0009415733876716898
chemistry	substance	0.009512565369384081
children	offspring	0.002759677046572787
cholera	infectious	0.010656322529832812
chord	arpeggio	0.08955050234321144
chord	play	-0.0003846348874082101
circulation	circulation	0.0078033469988070875
circulation	dissemination	0.0003514061024835718
citation	act	0.0016970590026402518
citation	award	0.0106795987174708
citation	citation	0.01603516255007546
citizen	national	0.0006585461192685181
clean	dry	0.008183204026563654
clean	jerk	0.0025353603938786384
clean	remove	0.005680694084678229
clear	area	-0.0005297782334732165
clear	clear	0.008829068178875287
clear	innocence	0.0015973022471831928
clear	make	0.0007587152608425525
clinic	session	0.0008443940051622467
closed	closed	0.012331017415647178
closed	state	0.0001542175440451937
closed	up	5.297361260043808e-05
closet	clothes	0.0065001168314231415
closet	storage	0.007051108559056559
closet	toilet	0.011967218589549473
closing	closing	0.006321250934302045
closing	finale	0.003030524606777563
closing	motion	0.00032674062399000675
closing	open	0.007388098832943911
closing	snap	0.00281662382821324
coast	forest	0.005321188793851626
coast	glide	-0.00041490701444017465
