brag	boast	0.15821341111111112
concoct	devise	0.16973767
divide	split	0.1773292701388889
build	construct	0.4395529380952383
end	terminate	0.16716547499999998
accentuate	highlight	0.26167506250000006
demonstrate	show	0.11471995468749999
solve	figure	0.0152281037037037
consume	eat	0.4158231305555556
position	situate	0.03444051388888889
swear	vow	0.2143027333333333
furnish	supply	0.19794512142857143
merit	deserve	0.3036094333333334
submit	yield	0.08076018187500003
seize	take	0.11568893806818181
spin	twirl	0.1791732461538461
enlarge	swell	0.10354323500000003
swing	sway	0.12079768106060611
circulate	distribute	0.15072308625000003
recognize	acknowledge	0.3331057814814815
resolve	settle	0.19434468357487922
prolong	sustain	0.2868581642857143
tap	knock	0.10459648772727274
block	hinder	0.01683495071428572
arrange	plan	0.09848126530612243
twist	curl	0.11234395978260872
hail	acclaim	0.01493265416666667
dissipate	disperse	0.2313696055555556
approve	support	0.13313852272727272
impose	levy	0.16163379166666667
hasten	accelerate	0.26067348749999997
rap	tap	0.06332267299999997
lean	rest	0.031040144444444435
make	earn	0.14472420098039224
show	publish	-0.04024199791666667
sell	market	0.2536979703703705
weave	intertwine	0.1745335
refer	direct	0.03328788273809525
distribute	commercialize	0.21635839999999998
twist	intertwine	0.08689975507246371
drain	tap	0.11033834312499997
depict	recognize	0.11648930740740741
build	organize	0.24171834166666667
hail	address	0.03042216875000001
call	refer	0.10107141178571427
swing	bounce	0.1536743981818182
yield	seize	0.07985496640625
split	crush	0.0717848976851852
challenge	yield	0.021988363888888876
hinder	assist	0.20101657199999998
welcome	recognize	0.08997533333333332
need	deserve	0.28998772857142857
refer	explain	0.23759612380952383
finance	build	0.08898827833333335
expect	deserve	0.27809521666666664
terminate	postpone	0.34779672500000003
yell	boast	0.12038129999999998
swell	curl	0.14266171374999997
rotate	situate	0.11502414166666665
seize	request	0.03212293000000001
approve	scorn	0.03981906249999996
supply	consume	0.1360979976190476
clip	twist	0.07633176245059291
divide	figure	-0.0008528770833333252
advise	furnish	0.1975853666666667
complain	boast	0.1425900833333333
want	deserve	0.33583745555555544
twist	fasten	0.09201312173913041
swing	crash	0.028609122474747475
make	trade	-0.0034861568627450983
hinder	yield	0.05534523874999999
build	propose	0.10757176999999998
express	figure	-0.052755522222222184
resolve	examine	0.22436001333333333
bruise	split	0.0381888411111111
swing	break	0.050753695018679955
catch	consume	0.085664447008547
swear	explain	0.08707648000000003
request	levy	0.038418175000000006
arrange	study	0.03401935178571429
relieve	hinder	0.20549821454545456
move	swell	0.05738611857142859
weave	print	0.022449550000000002
swear	think	0.07673278285714284
forget	resolve	0.09608275833333332
supervise	concoct	0.043173262499999976
situate	isolate	0.1361216375
explain	boast	0.11351931111111109
ache	spin	0.009482876923076929
evaluate	terminate	0.090951525
recognize	succeed	0.13157828333333332
dilute	market	-0.0011783333333333429
hasten	permit	0.04044282083333333
scorn	yield	-0.016738573437500015
swear	describe	0.05673152499999999
arrange	explain	0.20031343333333335
discard	arrange	0.041328617857142834
list	figure	0.017699590476190488
stamp	weave	0.0389665888888889
market	sweeten	-0.00976376666666668
boil	tap	0.10649496416666666
sustain	lower	0.038465042857142855
resolve	publicize	0.17705267777777775
dissipate	isolate	0.13135400833333333
anger	approve	0.06328211999999998
approve	boast	0.053909933333333326
research	distribute	0.0199834975
request	concoct	-0.02536329
boast	yield	0.05820101666666666
furnish	impress	0.14219239375
refine	sustain	0.14039412380952376
acknowledge	distribute	0.07928740666666664
clean	concoct	0.06891277903225806
lean	grate	0.0772588071428572
postpone	show	-0.03748947499999999
hail	judge	0.003753439285714269
remember	hail	0.118183903125
scrape	lean	0.054250472222222255
sweat	spin	0.019170238461538463
highlight	restore	0.099800545
seize	refer	0.05431896607142855
levy	believe	-0.022229369999999988
alter	highlight	0.035588415
refer	carry	0.08776216724738684
empty	situate	0.04227024
flush	spin	0.05595579829059829
shake	swell	0.09311465428571429
imitate	highlight	0.13313057500000003
correlate	levy	-0.03930733125000003
refer	lean	0.0036478185714285674
